label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
D,0.0,0.0,0.0,0.4494665923172689,-0.2496862528718087,0.17628279490329846,0.6691081753390848,-0.5161707079585868,0.1902200309044944,0.8936753960815558,-0.6633090827106316,0.12844472468739868,1.0357766038304463,-0.8381474320111838,0.060250652017501474,0.09547523003408426,-1.0203587556786955,0.15391775118945014,0.22091843561721392,-1.4774219543432563,0.06279624875708742,0.3097043457165216,-1.75401500500256,-0.013991452812561513,0.3258953010925884,-1.9642792403567706,-0.06220089793354066,0.057708662586280095,-0.9980030120447985,-0.025684590945011597,0.5768123899792267,-1.3347603764590326,-0.17882878799290547,0.8903647826496348,-1.1529252132507468,-0.2590378561503601,1.0008034291831278,-0.9310438699336016,-0.2729428017005497,0.10295657989920479,-0.9186641195761999,-0.20061581113066543,0.5885347196559845,-1.3059307737021792,-0.31475614035399413,0.8941444498249197,-1.1223378057869473,-0.30993507925491126,1.003416769568679,-0.9036148341304967,-0.271244739703734,0.24126894582746358,-0.8048277004799895,-0.3673143505701601,0.5652365679203533,-1.1788387123255988,-0.43823855220187585,0.8099550370444444,-1.134437156045932,-0.4123425064562581,0.9287354431520035,-1.020122221853344,-0.37127174066058416
D,0.0,0.0,0.0,0.4360573287673013,-0.24939339877378014,0.19855078909939214,0.674670617907664,-0.5031226528880693,0.2370752047370172,0.9141200149488115,-0.652976459025655,0.2009391252298191,1.052886326800782,-0.8238468790020249,0.1584747709601249,0.15007406239365,-1.0147262539749389,0.2078426300517264,0.2666844619226118,-1.4611326503413695,0.12116255957452939,0.3476233596171598,-1.732634338463874,0.0331981083888493,0.35859774933885014,-1.930199735499713,-0.019329903295890977,0.11782302657018069,-0.992417055203453,0.035016038484515156,0.6262467117832571,-1.2998934357438114,-0.1122568151098306,0.9279258069597608,-1.1293133535595261,-0.21587699988559467,1.0320829340059519,-0.9166932790706437,-0.24509638354817895,0.1610587343484244,-0.9170780510560533,-0.13131095145701482,0.6141280177533408,-1.2825037443328968,-0.239091897658426,0.909146119986927,-1.1108984152760961,-0.269125590211194,1.0300938630743441,-0.8938318161485101,-0.2520210278295519,0.29116388833754203,-0.8137429614864266,-0.28474763384472757,0.5997921495683989,-1.1486204108555411,-0.3528750382321841,0.8487753413591403,-1.1001789167008587,-0.34953307571791115,0.9918171680785212,-0.9805494641288532,-0.32246932501595615
D,0.0,0.0,0.0,0.4319197237989185,-0.2850490983499172,0.1915030512857509,0.64651075722753,-0.5315872112353902,0.2164236784342583,0.8729371034309453,-0.6698041546122235,0.16226644115509553,1.029243326773587,-0.8524608867632535,0.1042493781049163,0.11432976846985338,-1.0116364910446363,0.20353222875125312,0.238771562706721,-1.4495128854591839,0.14998514953270906,0.3417031952588386,-1.7155121653880556,0.10062328936193926,0.37052723332444376,-1.931107237456687,0.0641012096605502,0.08039377900187182,-0.9965593269988879,0.02015807702440175,0.5578611869061761,-1.3159988558096904,-0.1125513287725884,0.8635421510224615,-1.1513971472289524,-0.18190836323561602,0.9722917973512126,-0.9526611155252381,-0.192003634634585,0.11334720804606993,-0.9298047590595352,-0.15869039449164563,0.589454011733212,-1.2980020137365456,-0.2707950775330753,0.890326574174059,-1.1153673035540619,-0.2669899498459714,0.9960776983904949,-0.9036200947056316,-0.22877437481607818,0.23514813325238404,-0.8295001298540716,-0.3268230266650184,0.5747147897479957,-1.182932062434996,-0.40480098212354937,0.8214467503319075,-1.1148915202829992,-0.3839365602911896,0.9421342067458571,-0.9835179716009785,-0.3441139762865027
D,0.0,0.0,0.0,0.44381655777518675,-0.27860403064383793,0.19221775381150916,0.6632299377990629,-0.5108002020045971,0.229951473749794,0.9049457058889772,-0.6481748366475012,0.18850176106602373,1.063779211177789,-0.8430017741423445,0.14432209925781755,0.11493718312123119,-1.0036285753752292,0.24762395366894063,0.2561637827773278,-1.4267429534174445,0.22732906156150223,0.3590677347952778,-1.6923996278307325,0.19600659134000267,0.39438864606797147,-1.9120558704037165,0.17084422411460068,0.07836658534080922,-0.9946495121030977,0.0673128990245667,0.4557668772540461,-1.4269993782390125,-0.006464704205294162,0.7193696363844376,-1.4476445125373056,-0.06545990452132677,0.8253390814301279,-1.392668932307642,-0.0862590081879274,0.12277463861359071,-0.9214848272456215,-0.11055061110819196,0.5915973702778686,-1.325836849968406,-0.1953783609211298,0.906603938377415,-1.1604909371883245,-0.20829102499854368,1.0191268971834813,-0.9528533847254685,-0.18929998110289836,0.2621689333151361,-0.808280958471706,-0.2768288776884494,0.6232581457931993,-1.1791993230523983,-0.3346046652065826,0.8718655057343024,-1.1036672526557796,-0.31243859895135634,0.985296996977963,-0.9510874929608,-0.2777714556244362
D,0.0,0.0,0.0,0.4497963592952169,-0.23243718340722958,0.20030222865451683,0.7220582484907831,-0.47571063751257875,0.22575347632309684,0.9931443270637236,-0.6092609717463539,0.17351408430801124,1.153709792210294,-0.8084635739524089,0.113822569915092,0.17169098525785595,-1.0161237819670115,0.2085081742457405,0.30147372830408226,-1.4881379648347102,0.12993729333471166,0.4110926419592261,-1.7809677213465587,0.03557235690380751,0.43671576007116025,-2.0125703731643796,-0.026933662306817416,0.1393126881426086,-0.9900152010442607,0.021491315077780463,0.6692999198062181,-1.3205634925666674,-0.12557345575571827,0.9844553805151744,-1.1386450125605563,-0.2450401232581115,1.0734028085429173,-0.9035966477131304,-0.28520401366699377,0.18865367022883958,-0.910413115845148,-0.15566244040269261,0.6624743391418751,-1.308757472057537,-0.24573521105649315,0.975503934245124,-1.1232310171558988,-0.26943231462448425,1.0825929443693605,-0.8962610591912236,-0.2531970154999225,0.33628477759754244,-0.7986828872407516,-0.32196799254443054,0.6724064114711955,-1.162557179240242,-0.3571400524431188,0.919376026268769,-1.1005275837962722,-0.32709518825255435,1.0425956883721537,-0.9673005974837193,-0.2863457808976864
D,0.0,0.0,0.0,0.43403844760548893,-0.23602037685962196,0.2296519640571407,0.6877247144590687,-0.482571152409772,0.27707983349299076,0.9496895843127481,-0.6166345868471638,0.2462217480646537,1.0961475515983128,-0.810061457504765,0.20738810389309464,0.15946156258524458,-1.0277749733162238,0.2181861394875061,0.2721819204677085,-1.490396811338935,0.13488179587080204,0.38382186425880466,-1.7605435787345358,0.03521674700410998,0.4162174929984177,-1.9713137546088149,-0.030859196915789904,0.1269087699823406,-0.9915701851544803,0.02612914109340757,0.6640947147607418,-1.3024724952466702,-0.11102917195961615,0.967214404694776,-1.0997946489067383,-0.2260027950076328,1.0413190555616112,-0.8688592157771367,-0.26800515235966155,0.17824873207402603,-0.8994189802614955,-0.15340085739287804,0.6504008860026907,-1.2904695425316122,-0.2454578409403948,0.9416718481347093,-1.0900823979853989,-0.2682600363187164,1.034476899482988,-0.8628881085721758,-0.25331724117379356,0.3220685016864853,-0.7851276834961813,-0.3182064111800499,0.630047955781497,-1.1376206180055808,-0.37378503928018814,0.8609738723102939,-1.082309014528024,-0.3586961538166608,0.9811794565757637,-0.9668547331643595,-0.32651156969489525
D,0.0,0.0,0.0,0.43081617761730323,-0.2266734563503306,0.14985614815323986,0.7023465708870119,-0.4830427858745704,0.15413093900579375,0.9841050979858211,-0.623818164191874,0.09388908295544995,1.1330771094036314,-0.8314879803787651,0.029908524223438183,0.1352404732103892,-1.0319405687128334,0.14167744849843059,0.27245152861383426,-1.5197470663494999,0.04423113730524471,0.39099134716731915,-1.8138408611636523,-0.06344675185827946,0.42045781938252363,-2.0463658812887178,-0.1367345780769516,0.11905129881805045,-0.9926919628647017,-0.019734617137427947,0.6341984472135984,-1.3424238039262502,-0.1904678440820429,0.9652633186655987,-1.147681666140876,-0.3283706338709088,1.065762421926564,-0.8981855366045126,-0.38067004272106836,0.1829616113236019,-0.9052665070565911,-0.17171295460538374,0.6330315776802252,-1.3341041565848986,-0.28059253177685034,0.9620793687333001,-1.145876770592786,-0.3198720935112473,1.0808369636940223,-0.9088365686730726,-0.3130043011469966,0.3413711399245083,-0.7908373653359324,-0.31553595188113087,0.6544342898325821,-1.1611673230128283,-0.3639526133949579,0.8975919487485696,-1.1023688702285106,-0.3456851825622687,1.0196173669876212,-0.9709755349689462,-0.3125082712356472
D,0.0,0.0,0.0,0.4409214512623306,-0.23176850641692792,0.11898667850052372,0.7119403287267954,-0.47601235050966234,0.09718674148307002,0.987956405372811,-0.6190781898812935,0.016996529985549638,1.1535506041130457,-0.8264717020442163,-0.06444358586044595,0.15886380081624252,-1.0280491936680691,0.0946933813523861,0.28261369272824793,-1.5217024765496385,-0.017491343586834778,0.3729419847059951,-1.8284616531961346,-0.1287949827804736,0.37441650800615595,-2.07802878874185,-0.20220816332720828,0.12197726898034407,-0.9910807357289216,-0.053670486481085446,0.6043467333621638,-1.3371105084716994,-0.216547100014447,0.9437315516839803,-1.1604277069196003,-0.3331938961839224,1.0762393293774895,-0.9362603014309638,-0.3801899845861928,0.16855511656481958,-0.899245531061357,-0.19771114938649195,0.6217968467959126,-1.3168620103949458,-0.31148706950183636,0.9555101510863582,-1.1342471141109802,-0.33750454289557935,1.0953426207086456,-0.9075594916787432,-0.32583179524288247,0.3204848033863788,-0.7810784853945584,-0.3362650258683345,0.6382950639137343,-1.1479409376945033,-0.38791045726957635,0.8766966535273601,-1.0832395411764042,-0.3610990774334349,0.9991496508281815,-0.9518863499612438,-0.32473106894869125
D,0.0,0.0,0.0,0.4488880152668426,-0.20645585037605224,0.11627698588860523,0.7462768655995928,-0.46594610260628583,0.10818200775710965,1.041301570895013,-0.6249199537883203,0.04560301671404701,1.1940389910683373,-0.8489003422077267,-0.020392737377802343,0.17548322558480048,-1.020863578774516,0.10200000841600426,0.2960367393945446,-1.5321409404601734,-0.0013574895975526028,0.4069536499079007,-1.8359881211940055,-0.11498475576634157,0.423442309726691,-2.0733040818943915,-0.1911739084115102,0.14407335914330127,-0.9888492637531244,-0.0376828974479029,0.628068421526827,-1.3481185374523394,-0.21288448758622763,0.9859733641735485,-1.1670146553983045,-0.35786587945964615,1.1182200370988404,-0.9255505620003593,-0.42152641581595623,0.19631196331093814,-0.9075345369213829,-0.17041891982022808,0.6363208733414499,-1.3419262180756923,-0.29533739884324706,0.985741480053649,-1.1598927131810834,-0.3653119900135069,1.129926906586516,-0.9225131184709306,-0.38027794162786094,0.3563111118868727,-0.7975892745196878,-0.29481452325187024,0.6820319991442302,-1.1771028068202039,-0.3550746637818266,0.9325172193506555,-1.1124569119801049,-0.3555452499512434,1.0621607098810861,-0.9673698794540555,-0.3393141812000921
D,0.0,0.0,0.0,0.4475527408312527,-0.12465388795335645,-0.03890901439239978,0.7797336070246383,-0.4149613678185573,-0.12604983507940284,1.0849756051571147,-0.6071773990664491,-0.21927592601144233,1.2781953368951093,-0.8427052241816623,-0.30145312385821554,0.23841711667978782,-0.9262300467132988,-0.21452620155036578,0.5440169929719672,-1.3650224883536197,-0.3584386747397165,0.8260348326755338,-1.4095477846780624,-0.44001786310655483,0.967868678101862,-1.3755844906650745,-0.4776776445149705,0.14126107620650985,-0.9520159889413667,-0.27149744961780065,0.6583697356761478,-1.3740456145783517,-0.4719962056064654,1.0430375380973138,-1.1886663694951345,-0.56639609175715,1.184421737523905,-0.9307370132254483,-0.5961375315946233,0.15013152963834087,-0.9244025697987053,-0.32320950985999924,0.6323695590451384,-1.4063705489427911,-0.4733719023855072,1.0127272279419914,-1.2212355803282153,-0.5196147676300841,1.1712498512753133,-0.9840102964188145,-0.5241642937353085,0.2621679141620586,-0.86671392376893,-0.37330075551251085,0.5704678005884742,-1.3080387637998834,-0.4675263402246337,0.8086851293231434,-1.320660699665445,-0.49151456031629454,0.9270367500512715,-1.2610313033586016,-0.4935995699662247
D,0.0,0.0,0.0,0.3712106423502394,-0.2991234193967013,0.34422447483272284,0.570531005271347,-0.4703469487556472,0.4680373716820724,0.7545727387503887,-0.6337191901344709,0.48082114664237263,0.8611032770424665,-0.8353221943537964,0.4797805642752785,0.12188714318315798,-0.9176920997499479,0.5691216247660834,0.25556105523929806,-1.3065043201495001,0.6890469656331595,0.32239441240049055,-1.508772035081114,0.7187748056642391,0.33360224355509976,-1.6778886678076972,0.7161174623429508,0.06882952865595526,-0.9362257843205531,0.3445921890559393,0.4534097215319352,-1.2115163076316462,0.3997667170616475,0.6585129836763923,-1.0549726762285665,0.35305663398032877,0.724422151823423,-0.8915600075784849,0.3191915965679011,0.07639098789020334,-0.9128487447061046,0.12771937261839783,0.452560868797744,-1.2186313874108454,0.17981877384416697,0.6647272670761339,-1.014406608671205,0.1725315032801543,0.7288993821435874,-0.8000309859788995,0.1556057324493359,0.16041613212558178,-0.8713473316472605,-0.07101624941149683,0.3973674467409285,-1.20258547955048,-0.03920634867832919,0.6011384083673066,-1.138578432510478,-0.02139810757298139,0.7074563735891488,-1.0070085379931988,-0.018276679121370494
D,0.0,0.0,0.0,0.42353544603559096,-0.1668707653466863,0.031035572865527366,0.7202696397385715,-0.4367399092346204,-0.024815549283807255,1.0138724608213197,-0.6228213419270469,-0.11501453336255603,1.1930496444546228,-0.8686124875644154,-0.20298268026328004,0.15664689266449303,-0.9989531911357687,-0.03884307238253197,0.2819069343390414,-1.5164712128688482,-0.1630670088091072,0.4217485723513542,-1.7892991911384593,-0.2646636463608279,0.4501341342792068,-1.9978837196307466,-0.3251630390241334,0.11640091322079094,-0.9842055531831421,-0.13338012027596569,0.6146547837758634,-1.3646300087262289,-0.30289238637665244,0.9778588050874782,-1.1836479723803282,-0.3989322010630146,1.1024495434373316,-0.9445148084388203,-0.43041499056564125,0.1623678497057806,-0.9119972427576751,-0.22531752484080161,0.6403566357812421,-1.3328648427193461,-0.35068430755347574,0.9894703868074423,-1.153270364326944,-0.37101741772652763,1.1317076170356388,-0.9275489512055676,-0.35444592821410686,0.3064564666023324,-0.8069528810058131,-0.31531134356033086,0.6497998560303204,-1.1740988420566199,-0.38221325330118017,0.8980269333841808,-1.1149124850296785,-0.35982947630508394,1.013626193458057,-0.9875275941545633,-0.32436814689838805
D,0.0,0.0,0.0,0.4255798593553084,-0.18319287433603548,0.03666979265382081,0.7167152613828843,-0.4662789732483956,-0.024895944252260254,1.0053024585293902,-0.6557270767225691,-0.11995558246371925,1.1894905101770867,-0.8865920434552736,-0.2111324529070843,0.13997130710356698,-0.9956067036470105,-0.060713510469825545,0.24955834022481804,-1.529799079932566,-0.19375849034564285,0.37482042660302567,-1.8253887500809833,-0.299236879962266,0.39964251729881767,-2.059007634591737,-0.36361665120874404,0.0894942430002677,-0.9830351603183561,-0.160102011379223,0.6070960388345222,-1.378827073543364,-0.3315407105430432,0.9666531374110815,-1.2058755274496742,-0.42044405297842463,1.0881501088451557,-0.962951652729842,-0.4467759026648577,0.13409261940349537,-0.9140752266044229,-0.2550420317144851,0.6294456820916543,-1.3453752220164978,-0.3732220511178143,0.9809147005221989,-1.1725904620707228,-0.37720489384974426,1.1290582294370664,-0.9378744421094117,-0.3514877125028666,0.27758559955127693,-0.8141403803502524,-0.3488315607522752,0.6136186647950805,-1.176296588018197,-0.4093126122173257,0.8718428479529903,-1.124738108882232,-0.3797368917285597,1.0055685078874197,-0.997689584158494,-0.3392844386781025
D,0.0,0.0,0.0,0.5132181035179516,-0.07604025474392,0.060180995614240985,0.8912210382250769,-0.34800979429627593,0.03779283366702676,1.2264100610610855,-0.5894140684173466,-0.015670420944601974,1.4440439659234758,-0.8575249130896939,-0.0653888965561647,0.30457743384064095,-0.9382747578048503,0.00995483311087928,0.520608162190089,-1.4606732967426967,-0.08909858008135306,0.7617177554634379,-1.6319607657810238,-0.16683644014192145,0.898960139566113,-1.7357885294838924,-0.21160170107426587,0.2250727731575053,-0.969630921439357,-0.09569808238336716,0.8107060432068957,-1.3998556778264133,-0.2681695058948395,1.207435133674159,-1.2008324098541596,-0.3976685209220416,1.3402892923521288,-0.9061920020238802,-0.4508720458254073,0.24724377786021598,-0.9412576970046782,-0.1962107590594184,0.7484574487904834,-1.408914876440848,-0.32539806373546615,1.1318020953772874,-1.2318508009534266,-0.40500467355046615,1.2873072338620184,-0.9813478827501159,-0.4320079552308957,0.3632348333141778,-0.8750486450308101,-0.2884434404888697,0.5764955948424942,-1.4099474195686916,-0.3722635265053936,0.7713603492319673,-1.5986571893452068,-0.4189780647832196,0.8694806189230304,-1.7069930065115337,-0.4418100296775579
D,0.0,0.0,0.0,0.4983900643489363,-0.16984443763158888,0.028501227532231815,0.8108732589787226,-0.4697225087022348,-0.026130315327310014,1.0972001674300107,-0.6877860804494949,-0.10469505010667085,1.2769107322434792,-0.9250583856084243,-0.17244549154599792,0.240537488712422,-0.9467859166505799,-0.08394845429364829,0.4135572424602513,-1.4524293653590878,-0.20402689690173406,0.6297858246510551,-1.6384323759840589,-0.2856061411537794,0.7466290199134765,-1.7607113749248748,-0.33270371632142387,0.14558979661309326,-0.9737941398607595,-0.17472430939912736,0.6822453530092825,-1.4110909715699846,-0.3630658534561698,1.056487238457245,-1.2277018016243213,-0.45669062787099357,1.1896328259799949,-0.9606035448474095,-0.4798502741599346,0.15565808631961153,-0.9433947932155631,-0.2594009807342101,0.6454800041336111,-1.4203851152550784,-0.39951909727052937,1.0096043531467882,-1.2518402266375748,-0.43306302003597763,1.1615226680156563,-1.0141212505165267,-0.4232148898670555,0.26286946845120845,-0.8829872506904527,-0.3394771411262822,0.5724027213230987,-1.297726571465833,-0.42287165271796967,0.8347877211640599,-1.3007478739287026,-0.4319419512026828,0.9760442761997746,-1.226471888111353,-0.41845544451876504
D,0.0,0.0,0.0,0.44566587827994214,-0.2185427628125494,0.07116637680324539,0.7708538500462303,-0.49279537660554984,0.043178816829448186,1.0901770646403608,-0.6924408466051584,-0.024548059505648128,1.2430926140274374,-0.9417946822128485,-0.08912453055177288,0.13385497244375855,-1.0250520912119283,0.035053960314975714,0.23821822954413527,-1.5766511233734992,-0.08458252774518168,0.3351241478877828,-1.9144067858688658,-0.19565588966496175,0.35741518018434565,-2.1793505783570843,-0.26665820142780255,0.09779805823664782,-0.9921400804547588,-0.0780615177944034,0.6428157102242723,-1.4149628263273175,-0.2717348358853204,1.0194515771582995,-1.2441256629376434,-0.41136932328808096,1.1736882647154845,-0.9740002897431036,-0.46637308073176537,0.15621150420656096,-0.9122663460095006,-0.18504122114111465,0.6353549648759184,-1.3823217944493895,-0.32623623719815925,0.9950845369565982,-1.215922490876324,-0.3905645714328899,1.1755306114041797,-0.9726763643616659,-0.39972114131880637,0.32130205721542654,-0.8167352970765881,-0.28566936343692767,0.6289737993824629,-1.2172383643139213,-0.35558150781294523,0.9009797659989397,-1.1965569465600536,-0.360664413495954,1.0815542070127449,-1.0940628243461485,-0.3474291469422297
D,0.0,0.0,0.0,0.4621452487862506,-0.2327247903458235,0.12940115081878525,0.7483850086458845,-0.5181106934349107,0.09529392246147815,1.0331509314542504,-0.7099297015089826,0.0024007979804071713,1.2166790871582314,-0.9667971267446963,-0.0906819502185514,0.15125988888339326,-1.0207510951924004,0.017276775960805152,0.1999304936293164,-1.6022400108957995,-0.13176925201445758,0.2980551355443458,-1.9204267457117934,-0.2500619643253496,0.3152571280951502,-2.180857981207,-0.3216149848674822,0.09427859608875483,-0.9848589728991199,-0.14547972305315846,0.5875691662615388,-1.450036389628248,-0.3406751499635186,1.0024685194514253,-1.274691450828955,-0.44791874538996446,1.1721698232697384,-1.0131255837634503,-0.48308567373509226,0.1321865768840826,-0.8964804148464299,-0.3002802132988171,0.6233550369739713,-1.3998644239049038,-0.4466306179577542,1.0062895784732313,-1.225957802453296,-0.45703335504152715,1.185830455243834,-0.9885868503608772,-0.4276237324170923,0.28736862524428547,-0.7896039332394835,-0.4463420395867613,0.6213770046497655,-1.211665657827186,-0.5296487760684249,0.888531458843944,-1.18041416174228,-0.5044369750359442,1.0371017680943424,-1.073784011586156,-0.4626041054359341
D,0.0,0.0,0.0,0.3877608831797425,-0.2490840395705572,0.13735374420464316,0.6698086670244794,-0.5501935185823388,0.14334934391737228,0.9788542546156672,-0.7280728752150852,0.09212176376291238,1.136847336317843,-0.9556031950323132,0.040020942827334496,0.07209971913836456,-1.0475280204334683,0.09957516230387636,0.15384319030516927,-1.5708465079690999,-0.02108164710026024,0.2677106607969029,-1.8911021427995227,-0.14437034636967055,0.27970233186689325,-2.147110794829849,-0.2269156041709783,0.046845258703993774,-0.9976053899984905,-0.05088229144717919,0.5386480958004235,-1.4262002409187178,-0.22275865624616442,0.9208489429928421,-1.2737804012507647,-0.35977159236658196,1.0614886985839798,-1.0482701712449207,-0.4182535189292803,0.11486140692263645,-0.9074809406174522,-0.19281392676220707,0.5520562968020889,-1.4016343815012302,-0.3122420500071911,0.9243991927877914,-1.2464081843065145,-0.3565832027688084,1.0835832857745955,-1.0281485094124776,-0.35565428072263977,0.2860162734986235,-0.8071985741072746,-0.32645523938412563,0.5896597171796991,-1.2093543386498604,-0.397276801840467,0.8507508106880632,-1.1789908795222594,-0.39356938557527865,0.9987955305547518,-1.0714100678400909,-0.37084254074919265
D,0.0,0.0,0.0,0.4609280991856018,-0.2867730061597096,0.2559905971649437,0.7091854498905921,-0.5793999766288365,0.30539914394149087,0.9797027214872341,-0.7616977106091033,0.27391782783466256,1.1272750064908659,-0.992012918899825,0.23181346430187924,0.11708991770992276,-1.0577761976546445,0.21542973726476042,0.15663945412008612,-1.5802251842706834,0.1293213592232433,0.23709232004513087,-1.8801580811388976,0.015126033986779686,0.24286440783123373,-2.1302299702408494,-0.07194334580032834,0.08117898504158859,-0.9966993488396864,0.0006167739965001344,0.5218179989068538,-1.4150077490983974,-0.15178905864491826,0.893148880965741,-1.2475643218369465,-0.29527516320370384,1.0471366679184522,-1.0176420656294503,-0.37621628520896877,0.13145351757568718,-0.9023742802604724,-0.20057992437321512,0.5718945366105428,-1.39942138617956,-0.31740574542214356,0.922534544676505,-1.2262162265101655,-0.385221805307447,1.0949975689111355,-1.0081684134023086,-0.41742647909664327,0.3034424035623217,-0.7856448677822089,-0.38221211819917117,0.5531815398460814,-1.2402476258445732,-0.4728631676432504,0.7257737992001425,-1.3377256999657903,-0.5061893634050473,0.819972256022393,-1.3892206483339127,-0.5253564435018026
D,0.0,0.0,0.0,0.4362444425585518,-0.32438749834473013,0.2374970901012101,0.6684054497869832,-0.6013759818164528,0.2768385064637995,0.9146950274247414,-0.7670210974940683,0.23026179558319898,1.0510301872438845,-0.984594008071999,0.17585630193878912,0.07340007597606098,-1.0565348621922266,0.25394029458622314,0.14267950728282416,-1.5318605090607125,0.16461966539033818,0.22485798378128316,-1.8206389785870853,0.05200446880635788,0.22796537042949758,-2.067187837524117,-0.030410333870575793,0.053375049926951586,-0.9977117803084665,0.04150069251236267,0.5157132300324511,-1.4088508124469932,-0.11596333778090677,0.8583033393043211,-1.238890458160856,-0.25786895686778444,0.9896295833158096,-1.0105003317772412,-0.3224096401566167,0.11037225960475185,-0.9048201994183394,-0.16128122133293907,0.5309246655193586,-1.386957631395427,-0.26910660727259794,0.8615592475993501,-1.2110582727434729,-0.30434511314193596,1.0113205249539425,-0.9976966223248167,-0.3022563363467514,0.263080435131547,-0.7931694170786322,-0.3507929977821091,0.5018947334641013,-1.216563280103737,-0.41856660308155397,0.7068063398570547,-1.2637873133409272,-0.41735240205353374,0.8201713039968808,-1.2563567101980597,-0.4026495235663164
del,0.0,0.0,0.0,-0.41065903942649434,-0.19302294387072966,-0.23036224435526953,-0.9525127368381272,-0.27898806680581517,-0.34262543111029925,-1.4517347477194025,-0.2048137666329903,-0.4222109403397706,-1.7899659739700542,-0.08759100462370974,-0.5020486329790443,-0.9033164575743573,-0.6911625602757283,-0.2553849674692024,-1.5611914438601089,-0.7054413127956364,-0.42684298567169254,-1.7502277970739741,-0.4112009999893691,-0.5648944625435117,-1.7910374274584417,-0.17730964972946575,-0.6447500615088946,-0.8614379181172903,-0.47147515671156165,-0.18877470655137288,-1.4789035106220496,-0.29605651679584477,-0.34781540321416654,-1.7223328579053907,-0.002335773693516463,-0.4859972177847334,-1.8152986864399763,0.18307478702224309,-0.5890842234413995,-0.8154928933476111,-0.23500122442669186,-0.14201026857972052,-1.3428642849762844,-0.07080396701984894,-0.30684070385544315,-1.5845318787679141,0.13572728027013878,-0.42524257994614717,-1.6976591491245978,0.2696429364991188,-0.4950835173953808,-0.7409740792770715,-0.014798322223847223,-0.10416214734146884,-1.1345753552598465,0.05640766249052852,-0.23808085686939465,-1.3305935853963795,0.15078055295595807,-0.2931085236520258,-1.4469237663471792,0.21950267897794734,-0.3188145337232661
del,0.0,0.0,0.0,-0.1216195165459306,-0.10549186961075237,-0.4468059773420147,-0.45722994944729906,-0.27890163855895383,-0.574892508322947,-0.8117448482894002,-0.33620649146376763,-0.6138057229349372,-1.1138360559109874,-0.29721649080898466,-0.6542011199328994,-0.8182125532463695,-0.6221087337994571,-0.32938734325534097,-1.108847172799748,-0.3087134053600989,-0.4962933389824675,-1.1775563182424271,0.024391445564573216,-0.6397605562688677,-1.1715800807871704,0.2627088063500378,-0.7103263771779266,-0.863529760655122,-0.4861536129285641,-0.13405602224223911,-1.1306974975236945,-0.18385856322215283,-0.29978427521019196,-1.183489467126908,0.13083973413519628,-0.4597579597831748,-1.179508377809926,0.37108724192438913,-0.5454829475505077,-0.8701096063796233,-0.3268363845727432,0.025481781847419886,-1.09932238898799,-0.07804813281036536,-0.18002743016305942,-1.1460210086102482,0.19882060907608703,-0.3311708924453559,-1.1347209388546868,0.39587826953419136,-0.385000624496219,-0.8416426080929056,-0.1611693003424169,0.15985134919379668,-1.0537424149531813,-0.006211014924227738,-0.015513356496768568,-1.1025956472534233,0.188449889819268,-0.09489294225628682,-1.1243527975465468,0.3355410124262296,-0.11192479318188865
del,0.0,0.0,0.0,-0.107520934764218,-0.07990715932826511,-0.41054090060017984,-0.4047162620409004,-0.22276036970175692,-0.5380760307307934,-0.7428100944510787,-0.24885504248189247,-0.5853624358236098,-1.0367888139154786,-0.18590291359596234,-0.6329499621712772,-0.8559342620638016,-0.5159100001902,-0.3120879700954712,-1.0579659772864733,-0.1537375505132195,-0.4960525440970947,-1.0857781763453913,0.17357991280972745,-0.6549882572519372,-1.0869629977625197,0.4161887226486958,-0.7379954281689903,-0.9088475857078643,-0.38952595052280975,-0.1492166204626274,-1.0773094203652376,-0.031279785940248245,-0.3261834435218478,-1.091617908701268,0.28470035935054444,-0.49601026735220166,-1.1051950897926588,0.5330988487395966,-0.5909971751257611,-0.9092655266362357,-0.247830747563343,-0.019907836199860363,-1.082635038901612,0.03735440896331071,-0.22858328769583725,-1.0926209311773554,0.31380713847929403,-0.3729148657854318,-1.0991288684905687,0.5169525286308597,-0.4264144329173448,-0.8588945280064159,-0.10286888398580069,0.08507268125471076,-1.0410055840435175,0.08996777329265672,-0.09416229922327082,-1.0655416482032634,0.2908461288618412,-0.1701661441197756,-1.105535448872051,0.44494620469701857,-0.18465320254397338
